Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street,Location,Lat,Long
191516615,8/18/2019,2230,15,N Hollywood,1546,47,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,BURBANK                      BL,CAMELLIA                     AV,,34.1629,-118.3848
5734926,9/2/2019,802,20,Olympic,2093,24,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,I10WB,WESTERN                      AV,,34.0385,-118.3046
5735673,9/3/2019,145,9,Van Nuys,915,21,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SHERMAN                      WY,HAZELTINE                    AV,,34.2012,-118.44
191419213,8/25/2019,1505,14,Pacific,1431,59,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MARKET                       ST,MAIN                         ST,,33.989,-118.4717
5738840,9/6/2019,328,11,Northeast,1173,29,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GLENDALE,2                            FY,,34.0897,-118.2592
192016152,8/31/2019,845,20,Olympic,2033,30,M,K,17,Liquor Laws,M,25631BP,SELL/PURCHASE ALCOHOL AFTER HOURS,3500 W  8TH                          ST,,,34.0577,-118.3066
190122171,8/29/2019,745,1,Central,157,50,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,5TH,SAN PEDRO,,34.0442,-118.2439
190414074,8/30/2019,1755,4,Hollenbeck,409,46,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,5100    HUNTINGTON DR,,,34.09,-118.1678
5734793,9/2/2019,330,9,Van Nuys,964,50,F,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,RIVERSIDE,VAN NUYS,,34.158,-118.4487
5734843,9/2/2019,550,1,Central,112,24,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,101FWY,110FWY,,34.057,-118.2437
5734757,9/2/2019,154,8,West LA,814,28,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SAN DIEGO                    FY,SUNSET,,34.0728,-118.4667
5733720,8/31/2019,2310,3,Southwest,355,49,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WESTERN,37TH                         PL,,34.02,-118.3089
5739905,9/7/2019,240,5,Harbor,517,45,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,1000 N  AVALON                       BL,,,33.7829,-118.2627
5735665,9/3/2019,220,16,Foothill,1681,23,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ROSCOE                       BL,HOLLYWOOD                    FY,,34.2217,-118.41
191419219,8/25/2019,1520,14,Pacific,1415,56,M,W,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,LAKE,LINCOLN,,33.9989,-118.4627
5737380,9/4/2019,1838,13,Newton,1393,59,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MAIN,70TH,,33.9765,-118.2739
190217767,9/2/2019,1705,2,Rampart,246,28,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,MARYLAND,ALVARADO,,34.0613,-118.2738
5738661,9/5/2019,2145,9,Van Nuys,998,30,F,W,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,13200    VENTURA                      BL,,,34.1458,-118.4195
5734611,9/1/2019,2205,3,Southwest,363,46,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LA BREA,OBAMA,,34.0126,-118.3403
5736701,9/4/2019,910,20,Olympic,2056,20,M,H,22,Driving Under Influence,M,23152(G)VC,DUI OF ALCOHOL & DRUG,1200 S  CATALINA                     ST,,,34.0491,-118.2947
191516616,9/1/2019,1500,15,N Hollywood,1524,27,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,VICTORY                      BL,LAUREL CANYON                BL,,34.1867,-118.3965
190122167,8/31/2019,805,1,Central,166,63,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,5TH,TOWNE,,34.0421,-118.2469
190618367,8/31/2019,1230,6,Hollywood,648,63,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,SAINT ANDREWS                PL,HOLLYWOOD                    BL,,34.1017,-118.3114
190414114,8/25/2019,1610,4,Hollenbeck,427,72,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,3300 N  EASTERN                      AV,,,34.0802,-118.1848
5739584,9/7/2019,15,15,N Hollywood,1523,22,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,VICTORY                      BL,BELLAIRE,,34.1869,-118.4094
5737625,9/4/2019,2345,3,Southwest,392,27,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,5TH                          AV,51ST                         ST,,33.9993,-118.3244
5733965,9/1/2019,127,17,Devonshire,1722,25,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,TOPANGA CANYON               BL,SAN JOSE,,34.2608,-118.6061
5734075,9/1/2019,427,1,Central,129,21,M,C,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HOLLYWOOD                    FY,ALAMEDA                      ST,,34.0511,-118.2336
5736008,9/3/2019,1130,3,Southwest,355,30,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ARLINGTON                    AV,OBAMA                        ST,,34.0219,-118.3133
191419249,8/31/2019,1455,14,Pacific,1431,31,M,B,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,OCEAN FRONT                  WK,SUNSET,,33.988,-118.4703
5734715,9/2/2019,6,17,Devonshire,1712,48,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,TAMPA,REGAN                        FY,,34.2808,-118.5542
5737343,9/4/2019,1725,1,Central,191,32,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,101                          FY,ALAMEDA                      ST,,34.0388,-118.2717
5734154,9/1/2019,705,6,Hollywood,628,35,F,W,16,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,1900    CARMENT                      AV,,,34.1084,-118.3213
190217742,9/2/2019,1700,2,Rampart,246,34,M,H,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MARYLAND,ALVARADO,,34.0613,-118.2738
190122181,8/31/2019,1030,1,Central,156,49,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,6TH,SAN PEDRO,,34.0423,-118.2452
5733511,8/31/2019,1830,4,Hollenbeck,455,26,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FOLSOM,SOTO,,34.0484,-118.2068
191318098,9/4/2019,2135,13,Newton,1307,58,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,7TH,KOHLER,,34.0377,-118.2425
5734457,9/1/2019,1650,5,Harbor,559,29,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SEASIDE                      AV,NAVY                         WY,,33.7541,-118.2517
191516621,8/19/2019,2220,15,N Hollywood,1515,22,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,VANOWEN                      ST,LANKERSHIM                   BL,,34.194,-118.3877
5734029,9/1/2019,15,21,Topanga,2107,22,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VARIEL,COMMUNITY,,34.2222,-118.5929
190618223,8/30/2019,130,6,Hollywood,636,22,M,H,17,Liquor Laws,M,25658BP,SELL/LET MINOR CONSUME ALCOHOL,1700    VINE                         ST,,,34.1034,-118.3325
5735388,9/2/2019,1755,12,77th Street,1255,48,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FLORENCE                     AV,NORMANDIE                    AV,,33.9746,-118.3003
5745833,9/13/2019,2010,20,Olympic,2083,30,F,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,WESTERN,VENICE,,34.0436,-118.309
5730916,8/29/2019,100,6,Hollywood,645,56,M,W,22,Driving Under Influence,F,23153(F)VC,DUI OF A DRUG CAUSING INJURY,HIGHLAND,FRANKLIN,,34.1042,-118.3383
5733664,8/31/2019,2220,19,Mission,1913,32,M,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,BRADLEY                      AV,NURMI                        ST,,34.3029,-118.4565
5734631,9/1/2019,1715,16,Foothill,1622,42,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SAN FERNANDO,PAXTON,,34.272,-118.4284
5734678,9/1/2019,2315,19,Mission,1998,49,F,W,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,VAN NUYS                     BL,LANARK                       ST,,34.218,-118.4488
5734796,9/2/2019,230,10,West Valley,1047,35,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ENCINO                       AV,VENTURA                      BL,,34.1775,-118.5088
5735480,9/2/2019,2030,19,Mission,1966,43,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,14500    TUPPER                       ST,,,34.239,-118.4481
5736250,9/3/2019,1700,17,Devonshire,1794,38,M,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,PARTHENIA,RESEDA,,34.2283,-118.5361
5736410,9/3/2019,2255,19,Mission,1994,29,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WILLIS,ROSCOE,,34.2215,-118.4553
5736396,9/3/2019,2150,5,Harbor,515,31,M,W,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,PACIFIC COAST                HY,NEPTUNE                      ST,,33.7908,-118.2697
5738321,9/5/2019,1717,1,Central,138,23,F,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LOS ANGELES                  ST,BOYD                         ST,,34.0478,-118.2454
5738802,9/6/2019,238,4,Hollenbeck,403,29,M,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,HARBOR                       FY,AVENUE 52,,34.1002,-118.1967
5739412,9/6/2019,1815,7,Wilshire,785,49,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,2000    WEST                         BL,,,34.0384,-118.3383
5739495,9/6/2019,2030,1,Central,192,29,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LEBANON                      AV,CAMERON                      LN,,34.0399,-118.2677
5740138,9/7/2019,1250,2,Rampart,236,49,M,H,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,100 S  BURLINGTON                   AV,,,34.065,-118.2666
190218074,8/26/2019,1300,2,Rampart,251,31,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MARYLAND,ALVARADO,,34.0628,-118.2811
5741285,9/8/2019,2358,12,77th Street,1258,49,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,73RD,BROADWAY,,33.9737,-118.2783
190618778,9/5/2019,1405,6,Hollywood,645,54,M,B,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,LA BREA,SUNSET                       BL,,34.098,-118.3445
5740576,9/8/2019,429,19,Mission,1991,23,M,W,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,SAN DIEGO                    FY,ROSCOE                       BL,,34.2184,-118.4698
5741065,9/8/2019,1735,15,N Hollywood,1515,55,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,DEHOUGNE,HINDS,,34.1959,-118.391
5741938,9/9/2019,2007,9,Van Nuys,923,26,M,O,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,COLUMBUS,GILMORE,,34.188,-118.464
190218166,9/9/2019,1655,2,Rampart,246,20,F,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,BONNIE BRAE,6TH,,34.0585,-118.2724
191916384,9/7/2019,840,19,Mission,1966,46,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,PLUMMER,VAN NUYS,,34.2427,-118.4502
5743853,9/11/2019,2040,12,77th Street,1258,30,M,H,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,7600 S  BROADWAY,,,33.9708,-118.2783
5739494,9/6/2019,2040,17,Devonshire,1754,41,M,H,18,Drunkeness,M,647(F)PC,"DISORD CONDUCT:UI/DRUG, ALCOHOL",DEVONSHIRE,RESEDA,,34.2573,-118.5361
5739966,9/7/2019,710,9,Van Nuys,901,53,M,H,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,FIRMAMENT                    AV,VALERIO                      ST,,34.2048,-118.4727
5746103,9/14/2019,330,14,Pacific,1464,27,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,7200    CRESCENT PARK,,,33.9691,-118.4271
191116268,9/7/2019,825,11,Northeast,1145,36,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,ALLESANDRO,RIVERSIDE                    DR,,34.0996,-118.25
191419673,8/30/2019,1700,14,Pacific,1431,57,M,B,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,PARK ROW,WINDWARD,,33.9879,-118.4719
191420084,9/5/2019,1555,14,Pacific,1451,59,M,W,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,OCEAN FRONT                  WK,28TH                         AV,,33.9695,-118.4606
5743793,9/11/2019,2119,6,Hollywood,656,26,M,H,22,Driving Under Influence,M,21200.5VC,DUI ALCOHOL/DRUGS ON BICYCLE,SEWARD,DELONGPRE,,34.0889,-118.3277
5743109,9/11/2019,45,6,Hollywood,625,39,M,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,HIGHLAND                     AV,FRANKLIN                     AV,,34.1052,-118.3375
190122711,9/8/2019,1720,1,Central,111,49,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,CESAR E CHAVEZ,NEW HIGH,,34.0583,-118.2395
5744812,9/12/2019,2000,12,77th Street,1243,45,M,H,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,WESTERN                      AV,64TH                         ST,,33.9814,-118.3089
5743178,9/11/2019,359,12,77th Street,1253,25,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HOOVER                       ST,81ST                         ST,,33.9709,-118.3112
5743721,9/11/2019,1615,20,Olympic,2021,61,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,6TH                          ST,WILTON                       PL,,34.0633,-118.314
5741917,9/9/2019,1930,16,Foothill,1681,43,F,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ROSCOE,ARLETA,,34.2217,-118.4053
190218060,8/24/2019,1020,2,Rampart,289,21,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,1500 W  11TH                         PL,,,34.0462,-118.2738
5740309,9/7/2019,1845,15,N Hollywood,1547,29,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CHANDLER,TUJUNGA,,34.1687,-118.379
5744949,9/12/2019,2304,15,N Hollywood,1587,30,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HOLLYWOOD                    FY,LANKERSHIM                   BL,,34.1361,-118.357
190815452,9/11/2019,1620,8,West LA,883,48,M,W,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,COTNER,OLYMPIC,,34.0393,-118.4394
5743561,9/11/2019,1350,7,Wilshire,755,20,M,B,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,COCHRAN                      AV,DOCKWEILER                   PL,,34.0491,-118.3523
5740267,9/7/2019,1855,14,Pacific,1443,54,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WALGROVE,VENICE,,33.9947,-118.4444
5743206,9/11/2019,324,15,N Hollywood,1586,35,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HAROLD                       WY,VAN NESS,,34.1425,-118.3643
5740421,9/7/2019,2215,1,Central,191,31,F,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,SANTA MONICA                 FY,HARBOR                       FY,,34.038,-118.2739
5740565,9/8/2019,315,14,Pacific,1441,23,F,W,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,OCEAN FRONT,WASHINGTON                   BL,,33.9791,-118.4669
5744210,9/12/2019,330,13,Newton,1307,49,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,800    MCGARRY                      ST,,,34.0304,-118.2394
5744792,9/12/2019,1930,18,Southeast,1842,55,F,B,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,IMPERIAL,MAIN,,33.931,-118.2739
192115612,9/8/2019,1445,21,Topanga,2134,37,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,WYANDOTTE                    ST,VALERIO                      ST,,34.2034,-118.6135
190218020,9/7/2019,1345,2,Rampart,256,38,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,SHATTO,UNION,,34.0562,-118.2696
190122929,9/11/2019,2140,1,Central,174,51,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,700 S  MAIN                         ST,,,34.0439,-118.2514
191318396,9/10/2019,1850,13,Newton,1307,60,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,AGATHA,CROCKER,,34.0389,-118.2472
190218056,9/4/2019,1240,2,Rampart,248,21,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,400    WITMER                       ST,,,34.0576,-118.2644
5739936,9/7/2019,425,9,Van Nuys,932,37,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SYLVAN,NOBLE,,34.1849,-118.4618
5742531,9/10/2019,1005,6,Hollywood,645,49,M,H,18,Drunkeness,M,647(F)PC,"DISORD CONDUCT:UI/DRUG, ALCOHOL",FULLER,SUNSET,,34.1006,-118.3417
190122720,9/6/2019,1630,1,Central,158,43,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,INDUSTRIAL,KOHLER,,34.0382,-118.2417
5744946,9/12/2019,2155,16,Foothill,1693,27,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,SHERMAN                      WY,HOLLYWOOD                    FY,,34.2121,-118.4021
5739886,9/7/2019,210,17,Devonshire,1791,29,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,8300    OSO                          AV,,,34.2202,-118.5754
5740321,9/7/2019,2025,14,Pacific,1443,55,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VENICE,WALGROVE,,33.9973,-118.4464
190414452,9/2/2019,1350,4,Hollenbeck,464,33,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,2200 E  1ST                          ST,,,34.0444,-118.2125
5745783,9/13/2019,2027,13,Newton,1351,25,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,40TH,MAIN,,34.0101,-118.274
5740363,9/7/2019,2025,14,Pacific,1443,61,M,B,22,Driving Under Influence,M,23152(G)VC,DUI OF ALCOHOL & DRUG,VENICE,MAPLEWOOD,,33.9985,-118.4441
5741580,9/9/2019,1157,12,77th Street,1258,30,M,O,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,7600 S  BROADWAY,,,33.9708,-118.2783
190122844,9/10/2019,1920,1,Central,192,33,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,FIGUEROA,PICO,,34.0402,-118.2684
5744868,9/12/2019,2035,18,Southeast,1842,25,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,IMPERIAL,MAIN,,33.931,-118.2739
190815451,9/11/2019,1745,8,West LA,853,54,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,SANTA MONICA,PURDUE,,34.0459,-118.4507
190218061,8/25/2019,1000,2,Rampart,237,34,M,B,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,3RD,WITMER,,34.0591,-118.2635
190218096,9/8/2019,2110,2,Rampart,256,28,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,6TH,BURLINGTON,,34.0579,-118.2711
190218012,9/6/2019,1945,2,Rampart,202,25,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,3RD                          ST,BONNIE BRAE,,34.0888,-118.2881
191116267,8/25/2019,1945,11,Northeast,1177,28,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,CARLETON,CYPRESS,,34.0921,-118.2243
5744422,9/12/2019,1145,12,77th Street,1258,19,M,H,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,7600 S  BROADWAY,,,33.9708,-118.2783
5745918,9/13/2019,2255,20,Olympic,2083,24,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WESTERN,18TH,,34.0418,-118.309
5745776,9/13/2019,1948,15,N Hollywood,1503,36,F,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,LAUREL CANYON,VALERIO,,34.2058,-118.3965
5742972,9/10/2019,2225,6,Hollywood,678,57,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MELROSE,KINGSLEY,,34.0836,-118.3034
5744500,9/12/2019,940,11,Northeast,1122,46,M,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LOS FELIZ                    BL,RIVERSIDE                    AV,,34.1161,-118.2724
5742036,9/9/2019,2200,18,Southeast,1824,69,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,97TH                         ST,HICKORY,,33.947,-118.2594
190218065,9/6/2019,2225,2,Rampart,266,52,F,B,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,8TH,BONNIE BRAE,,34.0539,-118.2756
5740541,9/8/2019,220,21,Topanga,2136,32,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,21300    SHERMAN                      WY,,,34.2047,-118.5994
191419830,9/3/2019,445,14,Pacific,1431,30,M,W,18,Drunkeness,M,647(F)PC,"DISORD CONDUCT:UI/DRUG, ALCOHOL",PACIFIC,WINDWARD,,33.9872,-118.4718
190122615,9/5/2019,1040,1,Central,185,37,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,11TH,OLIVE,,34.0388,-118.2574
5740448,9/7/2019,2352,14,Pacific,1443,41,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,1300    VENICE                       BL,,,33.9928,-118.4513
190218080,8/29/2019,1410,2,Rampart,261,23,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,PARK VIEW,8TH,,34.0563,-118.281
5745913,9/13/2019,2300,4,Hollenbeck,438,22,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,2900    WARWICK                      AV,,,34.0785,-118.1661
191419828,9/2/2019,1550,14,Pacific,1431,60,M,B,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,OCEAN FRONT                  WK,WAVECREST,,33.988,-118.4703
190122712,9/5/2019,1440,1,Central,157,61,F,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,500    CROCKER                      ST,,,34.0435,-118.2427
5737791,9/5/2019,825,1,Central,119,27,M,B,16,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,800 N  VIGNES                       ST,,,34.0559,-118.232
5743182,9/11/2019,310,21,Topanga,2177,23,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,OWENSMOUTH,CALIFA,,34.1773,-118.6015
190218163,9/9/2019,1825,2,Rampart,246,38,F,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MARYLAND,ALVARADO,,34.0613,-118.2738
5740345,9/7/2019,2000,4,Hollenbeck,464,29,M,H,18,Drunkeness,M,647(F)PC,"DISORD CONDUCT:UI/DRUG, ALCOHOL",2100 E  1ST                          ST,,,34.0449,-118.2137
5740312,9/7/2019,1955,14,Pacific,1443,38,M,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VENICE,WALGROVE,,33.9973,-118.4464
5743817,9/11/2019,2140,6,Hollywood,678,28,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LEMON GROVE,HOBART,,34.0863,-118.3051
5741694,9/9/2019,1512,12,77th Street,1258,24,F,H,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,7600 S  BROADWAY,,,33.9708,-118.2783
190218011,9/6/2019,1940,2,Rampart,202,25,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,3RD                          ST,BONNIE BRAE,,34.0888,-118.2881
5741304,9/9/2019,5,10,West Valley,1049,35,M,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,BALBOA,VICTORY,,34.1757,-118.4846
190218021,9/7/2019,1345,2,Rampart,256,24,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,UNION                        AV,SHATTO                       ST,,34.0554,-118.2702
190218075,8/27/2019,1625,2,Rampart,245,51,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,2200 W  6TH                          ST,,,34.0601,-118.2761
190916562,9/2/2019,1020,9,Van Nuys,923,38,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,6400    VAN NUYS                     BL,,,34.1903,-118.4574
